"","Confort","Securite","Qualite","Force","Maintien","Puissance","Competition","Muscle","Beaute","Galbant","Silhouette","Douceur","Se_defouler","Energie","Legerete","Technicite","Se_relaxer","Bien_etre","Liberte","Fluidite","Resistance","Inconfort","Repetition","Intensite","Ralentissement","Acceleration","Nouveaute","Endurance","Impact","Recuperation","Tolerance","Decouragement","Perseverance","Objectif","Passivite","Brulure","Fatigue","Transpiration","Rythme","Difficulte","Facilite","Lent","Rapide","Ennuyeux","Regulier","Equilibre","Culpabilite","Challenge","Progression","Accompagnement","Lassitude","Confiance_en_soi","Actif","Stretchcing","Efficacite","Discipline","Muscultation","Cardio","Vital","Depassement","Calme","Serenite","Sexy","Plaisir","Groupe","Partage","Role","Performance","Meilleur","Individualiste","detente","clust"
"etudiant_127","-0.59146341463415","-1","-0.69512195121951","0.85442073170732","0.8140243902439","0.43368902439024","0.21036585365854","0.19740853658537","0.15853658536585","0.14329268292683","0.15853658536585","0.14481707317073","0.1577743902439","-0.22256097560976","-0.15853658536585","-0.13033536585366","-0.14557926829268","-0.13033536585366","-0.13185975609756","-0.13109756097561","-0.13109756097561","-0.13185975609756","-0.11814024390244","-0.11814024390244","-0.13185975609756","-0.13109756097561","-0.13109756097561","-0.14481707317073","-0.11814024390244","-0.14481707317073","-0.14481707317073","-0.13109756097561","-0.14481707317073","-0.13185975609756","0","-0.78810975609756","-0.13185975609756","-0.13109756097561","-0.11814024390244","-0.14481707317073","-0.14481707317073","-0.14405487804878","-0.15853658536585","-0.13109756097561","0.65701219512195","0.14405487804878","0.14481707317073","0.15853658536585","-0.94512195121951","-0.13185975609756","-0.14481707317073","-0.1577743902439","-0.13109756097561","-0.13109756097561","-0.1577743902439","-0.1577743902439","-0.14481707317073","-0.14481707317073","-0.1577743902439","-0.1577743902439","-0.11737804878049","-0.14405487804878","-0.15853658536585","-0.13109756097561","-0.14481707317073","-0.1577743902439","-0.1577743902439","-0.14481707317073","-0.1577743902439","-0.1577743902439","-0.1577743902439","1"
"etudiant_128","0.12923898531375","0.1041388518024","0.069158878504673","0.052069425901202","0.086515353805073","0.073965287049399","0.099599465954606","0.064886515353805","0.20347129506008","0.24699599465955","0.081975967957276","0.1041388518024","0.11668891855808","0.03497997329773","0.11241655540721","0.28571428571429","0.40240320427236","0.052336448598131","0.030440587449933","0.045126835781041","0.0630173564753","0.12950600801068","0.074232309746328","0.099599465954606","0.10814419225634","0.048598130841122","0.051535380507343","0.034445927903872","0.043791722296395","0.042990654205607","0.017089452603471","0.0088117489986649","0.051802403204272","0.047530040053404","0.034712950600801","0.18664886515354","0.017089452603471","0.06648865153538","0.024833110814419","0.051802403204272","0.012817089452604","0.047797062750334","0.065687583444593","0.076902536715621","0.030440587449933","0.034712950600801","0.043257676902537","0.08437917222964","0.049933244325768","0.16448598130841","0.28571428571429","0.099866488651535","0.060614152202937","0.22937249666222","0.29879839786382","0.086515353805073","0.052069425901202","0.32897196261682","0.32897196261682","0.19946595460614","0.11001335113485","0.028571428571429","0.85287049399199","0.069158878504673","0.086515353805073","0.030440587449933","0","0.030440587449933","0.026168224299065","0.025901201602136","0.034712950600801","1"
"etudiant_129","0.085545193687231","0.061334289813486","0.080613342898135","0.034702295552367","0","0.039992826398852","0.034074605451937","0.029949784791966","0.062320659971306","0.099264705882353","0.058285509325682","0.098098995695839","0.031205164992826","0.048242467718795","0.035957675753228","0.027439024390244","0.030577474892396","0.024659253945481","0.4200143472023","0.073350071736012","0.098098995695839","0.12858680057389","0.15477044476327","0.3654949784792","0.084020803443329","0.062141319942611","0.084200143472023","0.22937589670014","0.17593256814921","0.11262553802009","0.06312769010043","0.1232962697274","0.085007173601148","0.24775824964132","0.13979555236729","0.31689383070301","0.05801649928264","0.057299139167862","0.13585007173601","0.069494261119082","0.11370157819225","0.077385222381636","0.035957675753228","0.097919655667145","0.18301649928264","0.17440817790531","0.092001434720229","0.14356169296987","0.095139885222382","0.24928263988522","0.09711262553802","0.10329985652798","0.071915351506456","0.12921449067432","0.19835007173601","0.53793041606887","0.27286585365854","0.12168220946915","0.96287661406026","0.091553084648494","0.061782639885222","0.080523672883788","0.10159612625538","0.062141319942611","0.053443328550933","0.050753228120516","0.095946915351506","0.031294835007174","0.21431133428981","0.17548421807747","0.06859756097561","1"
"etudiant_130","0.049313052011776","0.016683022571148","0.17787046123651","0.039254170755643","0.30397448478901","0.068449460255152","0.065014720314033","0.33537782139352","0.060843964671246","0.2360157016683","0.27600588812561","0.020608439646712","0.065014720314033","0.025515210991168","0.45019627085378","0.072865554465162","0.081697742885182","0.044160942100098","0.0093228655544652","0.052993130520118","0.068694798822375","0.13395485770363","0.10721295387635","0.057163886162905","0.19259077526987","0.032139352306182","0.088812561334642","0.017173699705594","0.064769381746811","0.017664376840039","0.30716388616291","0.48846908734053","0.047105004906771","0.053483807654563","0.059617271835132","0.15382728164868","0.15112855740923","0.092737978410206","0.10868498527969","0.092737978410206","0.025269872423945","0.34715407262022","0.2414131501472","0","0.3631010794897","0.032875368007851","0.10230618253189","0.074828263002944","0.10868498527969","0.26790971540726","0.15235525024534","0.077772325809617","0.0041707556427871","0.14057899901865","0.092737978410206","0.15358194308145","0.023552502453386","0.041952894995093","0.18498527968597","0.49901864573111","0.22939156035329","0.037046123650638","0.15677134445535","0.033366045142296","0.23552502453386","0.14033366045142","0.85009813542689","0.6972522080471","0.035083415112856","0.299558390579","0.044896957801766","1"
"etudiant_131","0.93113342898135","0.67431850789096","0.95361071257771","0.37254901960784","0.53945480631277","0.33668101386896","0.36441893830703","0.37972262075562","0.39072214251554","0.44332855093257","0.29076996652319","0.35676709708274","0.37494021999043","0.29220468675275","0.26637972262076","0.24820659971306","0.30272596843616","0.32233381157341","0.32855093256815","0.29220468675275","0.25920612147298","0.45145863223338","0.23816355810617","0.28742228598757","0.30368244858919","0.2467718794835","0.23242467718795","0.23290291726447","0.24820659971306","0.27164036346246","0.24533715925395","0.22764227642276","0.19464371114299","0.20946915351507","0.22429459588713","0.20994739359158","0.19894787183166","0.27355332376853","0.19416547106647","0.17073170731707","0.15255858440937","0.18077474892396","0.20707795313247","0.22764227642276","0.31802965088474","0.27977044476327","0.3868962219034","0.38020086083214","0.43424198947872","0.33333333333333","0.20994739359158","0.32568149210904","0.27116212338594","0.20946915351507","0.28455284552846","0.21999043519847","0.22477283596365","0.35724533715925","0.18555714968914","0.22525107604017","0.19368723098996","0.23768531802965","0.19655667144907","0.45671927307508","0.32711621233859","0.15638450502152","0.010999521759924","0.054519368723099","0.015781922525108","0.085604973696796","0","2"
"etudiant_132","0.10530035335689","0.032025292914265","0.072754323972475","0.011679375116236","0.013799516458992","0.012609261670076","0.023581923005393","0.017407476287893","0.035819230053933","0.077589734052446","0.085698344801934","0.028156964850288","0.025999628045378","0.011530593267621","0.029086851404129","0.066133531709131","0.029347219639204","0.013092802678073","0.022280081830017","0.066505486330668","0.01923005393342","0.15387762692952","0.050883392226148","0.11776083317835","0.055793193230426","0.013650734610377","0.97266133531709","0.021870931746327","0.047424214245862","0.042588804165892","0.014617816626372","0.019676399479264","0.0081830016737958","0.0061744467175005","0.04894922819416","0.069443927840803","0.022689231913707","0.0046122373070485","0.018486144690348","0.0724939557374","0.029012460479821","0.036005207364702","0","0.1352055049284","0.032025292914265","0.0062488376418077","0.048763250883392","0.058694439278408","0.043816254416961","0.034145434257021","0.024511809559234","0.027785010228752","0.017853821833736","0.030351497117352","0.032360052073647","0.019416031244188","0.0052073647015064","0.005542123860889","0.024102659475544","0.012832434442998","0.016328807885438","0.30407290310582","0.016886739817742","0.019713594941417","0.048986423656314","0.0076250697414915","0.034182629719174","0.0088153245304073","0.055049283987354","0.039241212572066","0.028714896782593","1"
"etudiant_133","0.066891684565818","0.20251610923596","0.076096962258362","0.11199754525928","0.14759128567045","0.028536360846885","0.055385087450138","0.028229518257134","0.43633016262657","0.040810064436944","0.23949064130101","0.16508131328628","0.038201902424057","0.020865296103099","0.17244553544032","0.0158023933722","0.058146670757901","0.05676587910402","0.036974532065051","0.05569193003989","0.038201902424057","0.33415158023934","0.20972691009512","0.015955814667076","0.10785517029764","0.0158023933722","0.15510892911936","0.0158023933722","0.020711874808223","0.13025467934949","0.023320036821111","0.14022706351642","0.055538508745014","0.038201902424057","0.1675360540043","0.19990794722308","0.013347652654188","0.018410555385087","0.013194231359313","0.010892911936177","0.34918686713716","0.10033752684873","0.013347652654188","0.21478981282602","0.055538508745014","0.06106167536054","0.20205584535134","0.023166615526235","0.023320036821111","0.2844430806996","0.087910401963793","0.020865296103099","0.097882786130715","0.89644062595888","0.045412703283216","0.020865296103099","0.16001841055538","0.038201902424057","0.20589137772323","0","0.15771709113225","0.13501073949064","0.055538508745014","0.0088984351027923","0.035286897821418","0.0058300092052777","0.011046333231053","0.028076096962258","0.11782755446456","0.060754832770789","0.28689782141761","1"
"etudiant_134","0.16784934497817","0.40693231441048","0.11490174672489","0.40447598253275","0.1703056768559","0.50627729257642","0.14383187772926","0.20360262008734","0.13673580786026","0.35889737991266","0.21342794759825","0.21015283842795","0.066048034934498","0.043941048034935","0.11490174672489","0.15911572052402","0.37472707423581","0.092794759825328","0.24617903930131","0.27701965065502","0.15010917030568","0.31140829694323","0.13509825327511","0.52210698689956","0.26228165938865","0.020469432314411","0.26992358078603","0.25791484716157","0.2328056768559","0.086517467248908","0.27101528384279","0.12827510917031","0.41593886462882","0.12936681222707","0.22379912663755","0.12390829694323","0.083788209606987","0.044213973799127","0.18995633187773","0.12827510917031","0.070414847161572","0.41157205240175","0.017467248908297","0.11926855895197","0.25436681222707","0.033024017467249","0.22516375545851","0.15474890829694","0.034934497816594","0.15092794759825","0.16348253275109","0.025927947598253","0","0.41129912663756","0.19241266375546","0.046124454148472","0.13673580786026","0.027292576419214","0.16730349344978","0.11053493449782","0.1943231441048","0.070687772925764","0.11490174672489","0.78302401746725","0.079148471615721","0.3403384279476","0.026473799126638","0.013100436681223","0.18558951965066","0.14656113537118","0.17194323144105","2"
"etudiant_135","0.11001498501498","0.089785214785215","0.045829170829171","0.35364635364635","0.10164835164835","0.033216783216783","0.031343656343656","0.91371128871129","0.17295204795205","0.076673326673327","0.067557442557443","0.34078421578422","0.1476023976024","0.033091908091908","0.070679320679321","0.03508991008991","0.37325174825175","0.051323676323676","0.055444555444555","0.42794705294705","0.27147852147852","0.22015484515485","0.075424575424575","0.022977022977023","0.061563436563437","0.010989010989011","0.051323676323676","0.089785214785215","0.11001498501498","0.051323676323676","0.033466533466533","0.13961038961039","0.051948051948052","0.087787212787213","0.12425074925075","0.18094405594406","0.045204795204795","0.043331668331668","0.051323676323676","0.047327672327672","0.067682317682318","0.088536463536463","0","0.15671828171828","0.078296703296703","0.04045954045954","0.11213786213786","0.067557442557443","0.04532967032967","0.10801698301698","0.047327672327672","0.06968031968032","0.053321678321678","0.10601898101898","0.10814185814186","0.089785214785215","0.23563936063936","0.047327672327672","0.097902097902098","0.11888111888112","0.06481018981019","0.16683316683317","0.014735264735265","0.073676323676324","0.26823176823177","0.1510989010989","0.11413586413586","0.049075924075924","0.014485514485514","0.039210789210789","0.23988511488511","1"
"etudiant_136","0.19613259668508","0.15216390423573","0.13052486187845","0.15584714548803","0.10036832412523","0.10819521178637","0.10773480662983","0.16298342541437","0.093001841620626","0.093001841620626","0.18209023941068","0.25230202578269","0.24424493554328","0.34069981583794","0.30409760589319","0.25184162062615","0.96362799263352","0.15953038674033","0.10382136279926","0.070211786372007","0.089548802946593","0.0071362799263352","0","0.003683241252302","0.20441988950276","0.13305709023941","0.085635359116022","0.073895027624309","0.063075506445672","0.025782688766114","0.0075966850828729","0.0039134438305709","0.0071362799263352","0.030156537753223","0.063305709023941","0.2780847145488","0.077117863720074","0.070672191528545","0.11809392265193","0.074125230202578","0.052025782688766","0.052025782688766","0.063075506445672","0.074355432780847","0.037062615101289","0.048572744014733","0.055709023941068","0.03683241252302","0.037062615101289","0.052255985267035","0.03683241252302","0.04097605893186","0.022099447513812","0.0039134438305709","0.0071362799263352","0.0039134438305709","0.0073664825046041","0","0.0073664825046041","0.0075966850828729","0.003683241252302","0.010819521178637","0.0039134438305709","0.011049723756906","0.003683241252302","0.011049723756906","0.0071362799263352","0.0034530386740331","0.010819521178637","0.0071362799263352","0.011049723756906","1"
"etudiant_137","0.13417890520694","0.23351134846462","0.11895861148198","0.11682242990654","0.15367156208278","0.095060080106809","0.35260347129506","0.24939919893191","0.8392523364486","0.24886515353805","0.16662216288384","0.12109479305741","0.13204272363151","0.11014686248331","0.14712950600801","0.12630173564753","0.14886515353805","0.11188251001335","0.21695594125501","0.11188251001335","0.11455273698264","0.97610146862483","0.12536715620828","0.097329773030708","0.14966622162884","0.14085447263017","0.32389853137517","0","0.35700934579439","0.43084112149533","0.37196261682243","0.22723631508678","0.13217623497997","0.10400534045394","0.11628838451268","0.12096128170895","0.13257676902537","0.12710280373832","0.11028037383178","0.11041388518024","0.12536715620828","0.38731642189586","0.058477970627503","0.12550066755674","0.21001335113485","0.12937249666222","0.13190921228304","0.11041388518024","0.23364485981308","0.24245660881175","0.20814419225634","0.083444592790387","0.11268357810414","0.33311081441923","0.15607476635514","0.086248331108144","0.080106809078772","0.099465954606141","0.35473965287049","0.32883845126836","0.14926568758344","0.13417890520694","0.12323097463284","0.079973297730307","0.062750333778371","0.13404539385848","0.56355140186916","0.081174899866489","0.073564753004005","0.21201602136182","0.082242990654206","2"
"etudiant_138","0.1029883921956","0.32304272659916","0.11336132378365","0.29093603358854","0.53593479871573","0.051123734255372","0.10224746851074","0.01555939738207","0.35984193628056","0.073598419362806","0.18424302296863","0.12645097554952","0.087428994813534","0.019017041244752","0.043714497406767","0.22647567300568","0.2904420844653","0.65596443566313","0.3516917757471","0.04914793776241","0.01679427019017","0.034576438626821","0.32328970116078","0.33959002222771","0.1531242282045","0.1874536922697","0.15263027908126","0.1029883921956","0.17214126944925","0.10595208693505","0.13534205976784","0.21437391948629","0.063472462336379","0.37194368979995","0.27068411953569","0.20819955544579","0.10965670535935","0.0071622622869844","0","0.18597184489998","0.091380587799457","0.21264509755495","0.03235366757224","0.10323536675722","0.21190417387009","0.42751296616448","0.15584094838232","0.81476907878489","0.055322301802914","0.13435416152136","0.30451963447765","0.095579155346999","0.079525808841689","0.10125957026426","0.046678192146209","0.5171647320326","0.19757964929612","0.062978513213139","0.31909113361324","0.099036799209681","0.070881699184984","0.09632007903186","0.082489503581131","0.13855272906891","0.070881699184984","0.10521116325018","0.44134354161521","0.026673252654977","0.046925166707829","0.025685354408496","0.37688318103235","1"
"etudiant_139","0.26906281491434","0.21464561639234","0.08464897547867","0.04501175680215","0.10178031575412","0.032919046019483","0.075915351024521","0.065166274773262","0.16325159556601","0.24521330198186","0.075915351024521","0.44138394356735","0.21901242861942","0.14276116896204","0.3698354047699","0.13201209271078","0.56499832045684","0.77124622102788","0.2693987235472","0.12260665099093","0.066509909304669","0.21666106818945","0.2247228753779","0.080282163251596","0.58246556936513","0.24084648975479","0.11521666106819","0.04870675176352","0.026872690628149","0.11756802149815","0.081625797783003","0.60665099093047","0.17735975814578","0.11084984884111","0.19986563654686","0.74470943903258","0.067853543836077","0.25864964729593","0.090695330870003","0.14779979845482","0.27678871346994","0.60967416862613","0.03056768558952","0.62075915351025","0.29392005374538","0.081961706415855","0.68626133691636","0.18172657037286","0.32045683574068","0.1528384279476","0.42458851192476","0.2156533422909","0.039973127309372","0.58280147799798","0.12966073228082","0.12764528048371","0.67181726570373","0.029224051058112","0.098085320792744","0.14477662075915","0","0.38965401410816","0.74840443399395","0.092710782667114","0.27410144440712","0.054753107154854","0.13033254954652","0.033254954652335","0.27141417534431","0.50117568021498","0.41417534430635","2"
"etudiant_140","0","0","0","0.074487467917234","0.093436103805571","0.10341740866314","0","0.13572198105136","0","0","0","0","0.21748154250768","0.23237428308882","0.24781361893596","0.26411641686999","0","0.29210367882379","0.30272663899363","0.31367438765487","0.32605595868057","0","0","0.36470578915682","0","0.38795589213853","0.40230203745366","0.41370132133464","0","0.43806837985995","0.44987166893755","0","0.47521309293704","0.48874330618841","0","0","0.5329462277005","0.5467774644317","0.56230393865458","0.57455876295193","0","0","0.61325612345131","0","0.63771032035236","0.64822237713489","0","0.67369846953325","0.68990620742102","0","0","0.74038309198644","0.75199626097151","0.77178459393517","0.80751132798885","0.82184162996293","0.83713045407015","0.84733356570233","0.85548496466935","0.86593364808771","0","0.88980956304065","0","0.9157134256472","0","0","0","0.95685066066732","0.96802021610317","1","0","3"
"etudiant_141","0.033691062631949","0","0.063775510204082","0","0.090880102040816","0","0","0.13849181914145","0","0.14928967276566","0.17068745601689","0.18201310696692","0","0","0.22587526389866","0","0.25546490147783","0.264492434905","0","0","0","0","0","0","0.37264690358902","0.38600677339902","0","0","0.43115543631246","0.44713230119634","0.46385687895848","0","0.49302867698804","0.51856087262491","0","0","0","0.58836206896552","0.59957776213934","0","0.62256993314567","0.64554011259676","0","0","0.67664716748769","0.69689039408867","0","0.7301086382829","0.74278676988037","0.75352964461647","0","0.77426768121042","0.7866489268121","0","0.80750791695989","0.81749208304011","0","0","0.85753870513723","0.86697308233638","0.8830709007741","0","0.91042839549613","0.92892329345531","0.94328377902885","0","0.95968947923997","0.96955269176636","0","0","1","3"
"etudiant_142","0","0","0.078897393105829","0.087078705568664","0","0.11060597341313","0.12392818092881","0.13754771633002","0","0","0","0","0.21823866797107","0.22703381864917","0","0.25106942126566","0.27998695593793","0.28952063071877","0.31374805777752","0","0.33297845811513","0","0.36019834647331","0.36871535171011","0","0.38581650073852","0","0.41607680650668","0.42506378162705","0","0","0","0.47639600237862","0.48463486217414","0","0","0.51718747002743","0.57650917879956","0.5854002416988","0","0","0","0.64829947631927","0","0.66862327597783","0","0","0.70251865492701","0.73059216205329","0","0","0.81473595365522","0.82399148299476","0","0.84327943066505","0.85426137998504","0.86153152634709","0.86982793347528","0.87786537760642","0.88631524428843","0.89389230975811","0.90136387178454","0","0.92343327386776","0.94300895820145","0","0","0.98282212119468","0.99046632521916","1","0","3"
"etudiant_143","0","0.36446940585279","0.577593851611","0.26130653266332","0.23558971327224","0.47354419154596","0.27579071829737","0.22199231451374","0","0.20248300325155","0.26574046704109","0","0","0.25598581140999","0","0.23558971327224","0","0.20721253325451","0.24623115577889","0.21785397576116","0.2169671888856","0.36860774460538","0.27194797516997","0.23470292639669","0.24977830328111","0.25036949453148","0.61395211350872","0.37688442211055","0.25569021578481","0.23706769139817","0.16169080697606","0.21282885013302","0.33077150458173","0.19716228199823","0.19095477386935","0.27638190954774","0.16139521135087","0.16789831510494","0.1433638782146","0.13922553946202","0.19125036949453","1","0.22080993201301","0","0.47797812592374","0","0.26810523204257","0","0.41885900088679","0","0.20218740762637","0.33845699083654","0.041383387525865","0.25302985515814","0.17174105823234","0","0.28199822642625","0.15637008572273","0.16760271947975","0.5078332840674","0.16228199822643","0.22819982264263","0","0.17853975761159","0.13745196571091","0","0.17499261010937","0","0.28702335205439","0.50073898906296","0.24800472953","2"
"etudiant_144","0.46341463414634","0.55928184281843","-0.72865853658537","0","-0.44037940379404","0.42344173441734","0","0","-0.49762872628726","0","0.39566395663957","0.42920054200542","0.58773712737127","0.42411924119241","0.32723577235772","0.32757452574526","0.50948509485095","0.32689701897019","0.37940379403794","0.29268292682927","0","0","-0.82012195121951","0.41971544715447","0","0.35094850948509","0.37771002710027","0","0.36280487804878","0","0","0.54234417344173","0","1","0","0.49017615176152","0.41226287262873","0.38008130081301","0.36653116531165","0.53590785907859","0.71172086720867","0","0.35027100271003","0","0","0","0.58705962059621","0","0","0","0","0","0.49627371273713","0","0.4349593495935","0","0","0","0.4180216802168","0","0.35162601626016","0.39972899728997","-0.6439701897019","0.45223577235772","0.46883468834688","0.33875338753388","0","0","0","0","0.6270325203252","2"
"etudiant_145","0","-0.53208921256259","0.38461538461539","0.44788347746928","0.37960855712335","0.34228493400091","0.35639508420574","0.35685025034138","0","0","0","0","0.35730541647701","0.37960855712335","0","0.46153846153846","0","0.4401456531634","0.36504324078289","0.37960855712335","0.36458807464725","0","-0.79790623577606","0.41647701411015","-0.4251251706873","0.43377332726445","0.40100136549841","0.40236686390533","0.47064178425125","0.74510696404188","0","0","0.43331816112881","0.53846153846154","0","0.57669549385526","0.67546654528903","0.30496131087847","0.30268548020027","0.32635411925353","0","0","0.31907146108329","0","0.31907146108329","0.36413290851161","0","0.38006372325899","0.34046426945835","0","0","0.34774692762858","0.38643604915794","0","0.35047792444242","1","0.34956759217114","0.63768775603095","0.29540282203004","0.28265817023214","0","0.46244879380974","0.85753299954483","0.68639053254438","0","0","0.46335912608102","0.2730996813837","0.32726445152481","0.28629949931725","0","2"
"etudiant_146","0.45640548709602","0.43920018600325","0.47686584515229","0.25203441060219","0","0.33341083468961","0.60125552197163","0.20204603580563","0","0","1","0","0.25598697977215","0.20948616600791","0","0.32550569634969","0.33387584282725","0.19832597070449","0.46431062543594","0.26761218321321","0.31411299697745","0.81353173680539","0.35340618460823","0.24133922343641","0.49151360148803","0.26365961404325","0","0.23273657289003","0.52731922808649","0.25831202046036","0","0.55033713089979","0.32178563124855","0.32248314345501","0.58870030225529","0","0.22320390606836","0.2127412229714","0.24831434550105","0.24389676819344","0.25598697977215","0.217158800279","0.18600325505696","0","0.70588235294118","0.21367123924669","0","0.22483143455011","0.34480353406185","0","0","0.26830969541967","0.20855614973262","0.22576145082539","0.32504068821204","0.21320623110904","0.18995582422692","0.37595907928389","0","0","0","0","0","0.48081841432225","0","0.28714252499419","0.33341083468961","0.30225528946757","0","0","0.93838642176238","2"
"etudiant_147","0.092342342342342","0.094594594594595","0.089808558558559","0.082629504504505","0.060529279279279","0.077702702702703","0.63386824324324","0.077280405405405","0.084881756756757","1","0.24549549549549","0.40287162162162","0.040962837837838","0.01928490990991","0.017032657657658","0.021818693693694","0.021818693693694","0.026745495495495","0.017032657657658","0.024211711711712","0.046030405405405","0.024352477477477","0.024211711711712","0.026745495495495","0.014498873873874","0.080095720720721","0.021959459459459","0.031531531531532","0.024211711711712","0.15287162162162","0.024211711711712","0.024352477477477","0.024211711711712","0.024352477477477","0.021818693693694","0.019425675675676","0.021818693693694","0","0.014217342342342","0","0.014498873873874","0","0","0.0025337837837838","0.35430743243243","0","0.02393018018018","0","0","0.0071790540540541","0","0.0097128378378378","0.036458333333333","0","0.01928490990991","0","0.13344594594595","0.027027027027027","0","0.047719594594595","0.029138513513514","0.031531531531532","0","0.0073198198198198","0","0.014498873873874","0","0.22072072072072","0.021537162162162","0.019425675675676","0.019425675675676","1"
"etudiant_148","0","0.63538791781662","0.35326586936523","0.60380251456608","0.87181846059491","0.29561484207298","0.91015026065624","0.42778288868445","0.67739957068384","0","0","0","0.31186752529899","0.24317693958908","0.3541858325667","0.28549524685679","0.59828273535725","0.77644894204232","0.77246243483594","0.25329653480527","0.29070837166513","0.55596442808954","0.30573443728917","0.25390984360626","0","0.2425636307881","0","0.30665440049065","0.51364612082183","0.36430542778289","0.32750689972401","0","0.24839006439742","0.34897270775836","0.28580190125728","0.3115608708985","0.68291934989267","0.24777675559644","0.29070837166513","0.44955535111929","0","0","0.17969947868752","0","0.29101502606562","0.33302667893284","0","0.68291934989267","0.25298988040478","0.5507513032812","0","0.30144127568231","0.20637841153021","0","1","0.27936215884698","0.25390984360626","0.28549524685679","0.28549524685679","0.27506899724011","0","0.37013186139221","0","0.75130328120209","0.30604109168967","0.18521925789635","0.31708065010733","0.2591229684146","0.20085863232137","0.19043238270469","0.27476234283962","2"
"etudiant_149","0.12066098524215","0.098420286842652","0.095406360424028","0.10569528164623","0.088339222614841","0.086676366659738","0.090521721055913","0.084597796715859","0","1","0.25129910621492","0","0.1386406152567","0.11265849095822","0.16285595510289","0.10226564123883","0.47141966327167","0.15662024527125","0.089482436083974","0.097069216379131","0.096965287881937","0","0","0.10060278528373","0","0.12658490958221","0.14601953855747","0.093119933485762","0.1283516940345","0","0.23913947204323","0","0.10933277904801","0.093431718977344","0","0.72271876948659","0.097069216379131","0","0.10933277904801","0.088235294117647","0","0","0.07773851590106","0","0.13843275826232","0.10569528164623","0","0.095614217418416","0.098524215339846","0","0","0.12128455622532","0.077946372895448","0.40563292454791","0.54635210974849","0.043026397838287","-0.34483475368946","0.22022448555394","0.13666597381002","0.23591768863022","0","0.20089378507587","0","0.41082934940761","0","0","0","0.083142797755145","0.078050301392642","0.10403242569113","0.2756183745583","1"
"etudiant_150","0.43641501816714","0.51190956802584","-0.87363746467501","-0.72103350827614","-0.38554703270085","-0.45458215583367","0.31570448122729","-0.40411788453775","-0.89907145740815","-0.41744045215987","0","0","0.4925312878482","0.32862333467905","0.38635446104158","0.38514331853048","0.36092046830844","0.32821962050868","0.34759790068631","0.41178845377473","0.59426725878078","0.88534517561566","0.7908760597497","0.41057731126363","0","0.37949132014534","0","0.57529269277352","0","0.3786838918046","0","0.35970932579734","0","0.25312878482035","0.3786838918046","0","0.5308841340331","0.43641501816714","0.49899071457408","0.46830843762616","1","0.16915623738393","0.39806217198224","0","0.37222446507872","0.53774727492935","0.37383932176019","0.61929753734356","0.3601130399677","0","0","0.44247073072265","0.40492531287848","0.29067420266451","0.37303189341946","0.37949132014534","0.43601130399677","0.39241017359709","0.31570448122729","0.54985870004037","0.36051675413807","0.4170367379895","0","0.41784416633024","0.48001614856682","0.34840532902705","0.34679047234558","0.33508276140492","0.30278562777554","0.32862333467905","0.59386354461042","2"
"etudiant_151","0.1113209243773","0","-0.14917723226329","0","0","0","0.12543835985973","0.24692024098552","0","-0.14755867278123","-0.12408956029134","0.11563708299613","0.15187483140005","0.1295746785361","0.079129574678536","0.11266972394569","0.10880316518299","0.094595809729341","0.1141084434853","0.089110691484579","0","0","0.23172376584839","0.17858106285406","0","0","0","0","0.13811707580254","0","0.12696699937056","0","0.13083355813326","0.23172376584839","-0.24260408236669","0","0","0","0","0","0.10017084794533","0.14513083355813","0","0","0.11986332164374","0","0","0","0.33648053232623","-0.25132631957558","-0.15034619188922","-0.1183346821329","-0.10583580613254","-0.084974372808201","0.19251865839403","0","0","0","-0.12274076072296","-0.22722776728711","0.11851452207535","0.17003866558763","0","0","0.1323621976441","1","0.093247010160957","0.093157090189731","0","0","0.17858106285406","1"
"etudiant_152","0.13907628437986","0.12195121951219","0.084587441619097","0.10664244940322","0.095485210171251","0.13907628437986","0.088479501816295","0.15594187856772","0.10534509600415","0.15594187856772","0.092631032693306","0.16009340944473","0.1811105345096","0.09704203425013","0.10119356512714","0.10119356512714","0.13207057602491","0.09133367929424","0.10119356512714","0.071873378308251","0.088479501816295","0.10093409444733","0.10560456668397","0.10949662688116","0.20783601453036","0.099896211728075","0.12636222106902","0.060456668396471","0.25531914893617","0.18137000518941","0","0.2145822522055","0.17280747275558","0.17851582771147","0.18526206538661","0.24286455630514","0.12195121951219","0.118059159315","0.13466528282304","0.15179034769071","0.046445251686559","0.09704203425013","0.13207057602491","0.13933575505968","0.1455630513752","0.19356512714063","0.22470160871822","0.9034769071095","0.16398546964193","0.16424494032174","0.17280747275558","0.20212765957447","0.19771665801764","0.38738972496108","0.11390762843799","0.17669953295278","0.13492475350285","0.24001037882719","0.088479501816295","0.18526206538661","0.21899325376233","0.16424494032174","0.40399584846912","0.69434353918007","0.12636222106902","0.14737934613389","0.13492475350285","0.13907628437986","0.13051375194603","0.22911261027504","0.17955371043072","1"
