"","cluster3","cluster4","cluster5","Confort","Securite","Qualite","Force","Maintien","Puissance","Competition","Muscle","Beaute","Galbant","Silhouette","Douceur","Se_defouler","Energie","Legerete","Technicite","Se_relaxer","Bien_etre","Liberte","Fluidite","Resistance","Inconfort","Repetition","Intensite","Ralentissement","Acceleration","Nouveaute","Endurance","Impact","Recuperation","Tolerance","Decouragement","Perseverance","Objectif","Passivite","Brulure","Fatigue","Transpiration","Rythme","Difficulte","Facilite","Lent","Rapide","Ennuyeux","Regulier","Equilibre","Culpabilite","Challenge","Progression","Accompagnement","Lassitude","Confiance_en_soi","Actif","Stretchcing","Efficacite","Discipline","Muscultation","Cardio","Vital","Depassement","Calme","Serenite","Sexy","Plaisir","Groupe","Partage","Role","Performance","Meilleur","Individualiste","detente"
"212","1","2","2",0.0255235602094241,0.0631544502617801,0.0255235602094241,0.349476439790576,0.296465968586387,0.333442408376963,0.179319371727749,0.163939790575916,0.101439790575916,0.146596858638743,0.0307591623036649,0.147905759162304,0.243128272251309,0.0523560209424084,0.0840968586387435,0.169175392670157,0.115837696335078,0.121073298429319,0.271269633507853,0.0831151832460733,0.0467931937172775,0.138089005235602,0.135798429319372,0.100458115183246,0.18488219895288,0.19011780104712,0.169175392670157,0,0.199934554973822,0.280759162303665,0.142997382198953,0.322971204188482,0.0991492146596859,0.413939790575916,0.131217277486911,0.44011780104712,0.43520942408377,0.0451570680628272,0.0418848167539267,0.0471204188481675,0.137761780104712,0.587369109947644,0.0942408376963351,0.12761780104712,0.093913612565445,0.323298429319372,0.205824607329843,0.147905759162304,0.110602094240838,0.755235602094241,0.114856020942408,0.0824607329842932,0.0526832460732984,0.232002617801047,0.232657068062827,0.06282722513089,0.0366492146596859,0.0523560209424084,0.0503926701570681,0.118128272251309,0.099803664921466,0.0415575916230366,0.163612565445026,0.216950261780105,0.132198952879581,0.0307591623036649,0.163612565445026,0.031413612565445,0.534685863874346,0.191099476439791,0.173429319371728
"213","1","1","1",0.0517913495452014,0.123352515314646,0.0560608873213291,0.0128086133283832,0.01512901429367,0,0.00547614627807685,0.0423241136068313,0.0753666233525153,0.106738444403193,0.0157787265639503,0.0241321700389827,0.0636718024874698,0.024781882309263,0.044830146649341,0.0138295897531093,0.0232968256914795,0.0311861889734546,0.0271022832745498,0.168461110079822,0.020048264340078,0.0108594765175422,0.089660293298682,0.0760163356227956,0.0919806942639688,0.0231111936142565,0.0406534249118248,0.667440133655096,0.043252273992946,0.0268238351587154,0.0517913495452014,0.0744384629664006,0.0148505661778355,0.0279376276220531,0.132634119175794,0.0245034341934286,0.0246890662706516,0.00575459439391127,0.0227399294598107,0.0178206794134026,0.0174494152589568,0.0782439205494709,0.0172637831817338,0.105995916094301,0.0684054204566549,0.0218117690736959,0.0749025431594579,0.932986820122517,0.0493781325413031,0.0474289957304622,0.0392611843326527,0.0262669389270466,0.0237609058845368,0.0594950807499536,0.05485427881938,0.0325784295526267,0.00770373120475218,0.010024132170039,0.00612585854835716,0.0147577501392241,0.0159643586411732,0.0276591795062187,0.0366623352515315,0.0143864859847782,0.0835344347503249,0.00510488212363096,0.0126229812511602,0.0143864859847782,0.00380545758307035,0.0171709671431223,0.0159643586411732
"214","1","1","1",0.354728396685519,0.0966723661712482,0.233855057214258,0.0169669867157701,0.039195054583717,0.0134157569380508,0.061160068394055,0.00420886492174142,0.286334341707221,0.0860186768380902,0.0858871498092858,0.0797053794554781,0.066815730632645,0.906878863606471,0.0902275417598317,0.0263054057608839,0.0710245955543864,0.0390635275549125,0.0881231092989609,0.0519531763777456,0.0390635275549125,0.0858871498092858,0.0348546626331711,0.0327502301723004,0.107326055504406,0.0497172168880705,0.134946731553334,0.0284098382217546,0.0782585821386295,0.0255162435880574,0.184006313297383,0.175720110482704,0.021965013810338,0.0987767986321189,0.158358542680521,0.0803630145995002,0.0170985137445745,0.00697093252663422,0.028541365250559,0.0666842036038406,0.073392082072866,0.100749704064185,0.0198605813494673,0.0868078390109167,0.0319610679994739,0.0453768249375247,0.132973826121268,0.35683282914639,0.0389320005261081,0.0710245955543864,0.0824674470603709,0.0511640142049191,0.0390635275549125,0.122188609759305,0.0242009733000132,0.099434433776141,0,0.00499802709456793,0.0263054057608839,0.0264369327896883,0.476127844271998,0.0624753386820992,0.0347231356043667,0.105221623043535,0.113639352887018,0.077469419965803,0.0369590950940418,0.0498487439168749,0.0795738524266737,0.0881231092989609,0.111403393397343
"215","2","3","4",0.901437371663244,0.763860369609856,0.273100616016427,0.262833675564682,0.26694045174538,0.215605749486653,0.285420944558522,0.217659137577002,0.252566735112936,0.281314168377823,0.252566735112936,0.268993839835729,0.246406570841889,0.254620123203285,0.236139630390144,0.334702258726899,0.248459958932238,0.258726899383984,0.293634496919918,0.26694045174538,0.213552361396304,0.301848049281314,0.254620123203285,0.26694045174538,0.336755646817249,0.211498973305955,0.254620123203285,0.234086242299795,0.268993839835729,0.310061601642711,0.264887063655031,0.240246406570842,0.28952772073922,0.310061601642711,0.229979466119097,0.308008213552361,0.287474332648871,0.242299794661191,0.363449691991786,0,0.131416837782341,0.301848049281314,0.303901437371663,0.264887063655031,0.301848049281314,0.299794661190965,0.299794661190965,0.268993839835729,0.299794661190965,0.26694045174538,0.0369609856262834,0.13347022587269,0.301848049281314,0.299794661190965,0.299794661190965,0.301848049281314,0.334702258726899,0.26694045174538,0.26694045174538,0.00205338809034908,0.234086242299795,0.301848049281314,0.334702258726899,0.26694045174538,0.433264887063655,0.00205338809034908,0.100616016427105,0.305954825462012,0.328542094455852,0.301848049281314,0.314168377823409
"216","1","2","2",0.136645962732919,0.0650103519668737,0.702277432712215,0.0778467908902691,0.253416149068323,0.0886128364389234,0.389648033126294,0.118012422360248,0.164389233954451,0.162732919254658,0.149896480331263,0.186749482401656,0.19047619047619,0.0583850931677019,0.427329192546584,0.279503105590062,0.151966873706004,0.153623188405797,0.472463768115942,0.165631469979296,0.132091097308489,0.0443064182194617,0.0919254658385093,0.252587991718426,0.108074534161491,0.0753623188405797,0.232298136645963,0.100621118012422,0.139130434782609,0.199171842650103,0.270393374741201,0.159834368530021,0.351966873706004,0.279503105590062,0.326708074534162,0.0956521739130435,0.445962732919255,0.139544513457557,0.182608695652174,0.0314699792960662,0.265424430641822,0.440579710144928,0.0923395445134576,0.0799171842650103,0.172256728778468,0.137474120082816,0.144099378881988,0.174741200828157,0.102277432712215,0.175155279503106,0.0712215320910973,0.0886128364389234,0.0202898550724638,0.0289855072463768,0.190890269151139,0.274120082815735,0,0.0351966873706004,0.212422360248447,0.31304347826087,0.100207039337474,0.311801242236025,0.0927536231884058,0.434782608695652,0.472049689440994,0.0782608695652174,0.154451345755694,0.292339544513458,0.130020703933747,0.643892339544513,0.257556935817805
"217","1","2","2",0.0907414993854977,0.249897582957804,0.333060221220811,0.83162638263007,0.10344121261778,0.12720196640721,0.281646866038509,0.0721015977058583,0.0718967636214666,0.232691519868906,0.16837361736993,0.0391233101188038,0.150553052027857,0.100573535436297,0.38283490372798,0.0641130684145842,0.0938140106513724,0.0374846374436706,0.120647275706678,0.0387136419500205,0.407824662023761,0.048750512085211,0.0899221630479312,0.0706677591151168,0.11716509627202,0.0374846374436706,0.130479311757477,0.0159770585825481,0.361122490782466,0.251536255632937,0.108152396558787,0.21446128635805,0.0540761982793937,0.0208930766079476,0.0608357230643179,0.0909463334698894,0.0438344940598116,0.0180253994264646,0.017206063088898,0.0772224498156493,0.073945104465383,0.439369111020074,0.0540761982793937,0.0563293732077018,0.0618598934862761,0.0176157312576813,0.0540761982793937,0.236788201556739,0.0323637853338796,0.0559197050389185,0.034412126177796,0.0305202785743548,0.0206882425235559,0.108562064727571,0.136214666120442,0.073945104465383,0.0938140106513724,0.0907414993854977,0.0972961900860303,0.0141335518230234,0.133961491192134,0.0872593199508398,0.0442441622285948,0.0241704219582138,0.037279803359279,0.0178205653420729,0.0473166734944695,0,0.0960671855796805,0.159156083572306,0.101802539942646
"218","1","2","2",0.407452287185701,0.599212359890942,0.368070281732808,0.161769160860345,0.408058164192669,0.411996364737958,0.0636170857315965,0.102999091184489,0.137231142078158,0.309300212056953,0.132384126022417,0.157225083308088,0.220842169039685,0.103604968191457,0.254468342926386,0.0636170857315965,0.142381096637383,0.122690093910936,0.0890639200242351,0.10784610724023,0.240230233262648,0.171766131475311,0.220236292032717,0.102999091184489,0.286882762799152,0.0378673129354741,0.156013329294153,0.0736140563465617,0.191457134201757,0.215995152983944,0.192365949712208,0.253862465919418,0.0563465616479855,0.0563465616479855,0.132384126022417,0.176613147531051,0.314147228112693,0.0696758558012723,0.0381702514389579,0.0836110269615268,0.0733111178430779,0.127537109966677,0,0.613753408058164,0.0148439866707059,0.310209027567404,0.234171463192972,0.0393820054528931,0.0484701605574068,0.0639200242350803,0.35625568009694,0.129354740987579,0.0554377461375341,0.244168433807937,0.014541048167222,0.0736140563465617,0.147228112693123,0.0545289306270827,0.0381702514389579,0.147228112693123,0.23083913965465,0.0733111178430779,0.102999091184489,0.0390790669494093,0.167222053923054,0.521963041502575,0.778854892456831,0.0439260830051499,0.0390790669494093,0.201454104816722,0.127537109966677
"219","1","2","2",0.187424425634825,0.00120918984280532,0,0.00120918984280532,0.0205562273276905,0.0193470374848851,0.00120918984280532,0.0217654171704958,0.0374848851269649,0.0205562273276905,0.0447400241837969,0.0157194679564692,0.0399032648125756,0.0205562273276905,0.0447400241837969,0.0544135429262394,0.0592503022974607,0.0447400241837969,0.0399032648125756,0.348246674727932,0.73397823458283,0.268440145102781,0.499395405078597,0.310761789600967,0.20918984280532,0.521160822249093,0.264812575574365,0.361547762998791,0.287787182587666,0.402660217654172,0.49093107617896,0.49093107617896,0.349455864570738,0.471584038694075,0.353083434099153,0.43409915356711,0.382103990326481,0.688029020556227,0.438935912938331,0.333736396614269,0.391777509068924,0.471584038694075,0.394195888754534,0.333736396614269,0.286577992744861,0.178960096735187,0.0773881499395405,0.235792019347038,0.235792019347038,0.146311970979444,0.229746070133011,0.136638452237001,0.388149939540508,0.101571946795647,0.362756952841596,0.2273276904474,0.216444981862152,0.342200725513906,0.362756952841596,0.309552599758162,0.366384522370012,0.337363966142684,0.310761789600967,0.765417170495768,0.376058041112455,0.374848851269649,0.371221281741233,0.264812575574365,0.256348246674728,0.321644498186215,0.305925030229746
"220","1","1","1",0.0836991221069433,0.108938547486034,0.0296288906624102,0.0341181165203511,0.00887869114126097,0.0421987230646449,0.309557063048683,0.0323224261771748,0.0314245810055866,0.217478052673583,0.071927374301676,0.0356145251396648,0.0258379888268156,0.00319233838786911,0.0872905027932961,0.0938747007182761,0.248004788507582,0.0242418196328811,0.0373104549082203,0.0450917797286512,0.018754988028731,0.0808060654429369,0.925578611332801,0.0399042298483639,0.0345171588188348,0.128890662410215,0.0337190742218675,0.0113727055067837,0.0468874700718276,0.00638467677573823,0.140662410215483,0.0371109337589784,0.0291300877893057,0.0452913008778931,0.0846967278531524,0.117418196328811,0.0377094972067039,0.0534716679968077,0.0499800478850758,0.0527733439744613,0.0118715083798883,0.0446927374301676,0,0.111432561851556,0.0323224261771748,0.021049481245012,0.0517757382282522,0.0403032721468476,0.0340183559457302,0.0808060654429369,0.0572625698324022,0.0611532322426177,0.0577613727055068,0.536911412609737,0.250598563447726,0.0307262569832402,0.00329209896249002,0.035415003990423,0.0760175578611333,0.0501795690343176,0.145450917797286,0.0669393455706305,0.226157222665603,0.20171588188348,0.760075818036712,0.0258379888268156,0.0379090183559457,0.0040901835594573,0.100259377494014,0.337988826815643,0.0274341580207502
"221","1","2","2",0.210932025227751,0.13104414856342,0.0747488904461574,0.146227516935296,0.0745153001635132,0.044382153702406,0.112824106517169,0.123569259518804,0.173557580004672,0.0971735575800047,0.728334501284747,0.144125204391497,0.0495211399205793,0.103013314646111,0.139453398738613,0.0553608969866854,0.0658724597056762,0.126138752627891,0.171922448026162,0.0602662929222144,0.100911002102313,0.130109787432843,0.117495912170054,0.0446157439850502,0.622985283812193,0.0784863349684653,0.290586311609437,0.294090165849101,0.139219808455968,0.124270030366737,0.527680448493343,0.412286848867087,0.0439149731371175,0.0189208128941836,0.274935762672273,0.301565054893716,0.279607568325158,0.0752160710114459,0.0436813828544732,0.044382153702406,0.050221910768512,0.0492875496379351,0.203690726465779,0.393599626255548,0.132912870824574,0.0420462508759636,0.779257182901191,0.256248540060733,0.0158841392198085,0.451763606633964,0.103013314646111,0.0691427236626956,0.0102779724363466,0.236626956318617,0.320719458070544,0.014482597523943,0.0495211399205793,0.035739313244569,0.199018920812894,0.0593319317916375,0.0142490072412988,0.456435412286849,0.370240597991124,0.154403176827844,0.302265825741649,0.487035739313245,0.226816164447559,0,0.0684419528147629,0.25718290119131,0.600560616678346
"222","3","4","5",-0.0796769321688883,-0.0887057587497538,0.0987720795850023,0.111740757764791,0.124564974719286,0.134565631361219,0.14152603585265,0.15727887582901,0,-0.192770372315976,0,0,0.236555256418675,0.245570950160877,0,0.304708122660713,0.313493991726312,0.319449734060017,0,0,0,0,0.469761638978265,0.48250049248145,0,0.500610676997833,-0.516041762426949,0.527001116291286,-0.544704182809114,-0.555945892704708,-0.563779630967234,0,0.584279992120297,0.589697288068816,0,-0.617059557423337,0.624853897169873,0.631932497209272,0.643922778908661,-0.683295029220566,0,0,0.708542911550332,0,0.727191542451901,0.735445531551645,0,0.75070589007814,0.75620854947797,0.764429706481056,0,-0.820992842602929,0.838728741217414,-0.851454461881936,0.857712259504892,0.863648302580603,0.870149057718826,0.876229562019831,0.882014577450916,0.893755335215707,0.900571278481844,0.906251231203625,0,0.938085232122923,0.9460962637074,0.951848447041828,0.958664390307965,0.963897826515201,0.971337579617834,0,1
"223","1","2","2",0,0,0.238625041514447,0.190468282962471,0.166223845898373,0.147293258053803,0,0.188309531717037,0,0,0,0,0.369810694121554,0.134174692793092,0.240949850547991,0,0.274327465958153,0.172534041846563,0,0,0.229159747592162,0.205413483892395,0.406509465293922,0.168880770508137,0.2216871471272,0.141813351046164,0.179840584523414,0.135503155097974,0.382098970441714,0.276818332779807,0,0.274327465958153,0,0,0,1,0.168880770508137,0.152108933909,0.171703752906011,0.174526735303886,0,0,0.135337097309864,0,0,0.238292925938227,0.672700099634673,0,0,0,0.24061773497177,0,0.171703752906011,0,0.328628362670209,0,0.199103287944205,0.232646961142478,0.20242444370641,0.485220856858187,0,0,0,0.271504483560279,0.182165393556958,0.132514114911989,0,0.141813351046164,0,0,0
"224","2","3","4",0.348923533778768,0,0.391610987379362,0.466221232368226,0,0.374907201187825,0.333333333333333,0,0,0,0.529695619896065,0,0.952487008166296,0.658500371195249,0,0.821826280623608,0,0.562731997030438,0.379732739420935,0.319599109131403,0.660356347438753,0,0,0.371566443949517,0,0.385671863400148,0.475129918337045,0.474758723088344,0.989606533036377,0.651076466221232,0.583518930957684,0,0.647364513734224,0.625835189309577,0.373793615441722,0.44543429844098,0.287305122494432,0.338901262063846,0,0.387899034892353,0,0,0.250556792873051,0,0,0.401633259094284,0,0.32702301410542,0.619153674832962,0.429472902746845,0,0.335560504825538,0,0,0.624350408314774,0.332219747587231,0,0.396065330363771,0.488121752041574,0.432442464736451,0.348552338530067,0.321826280623608,0,0.523014105419451,1,0.956198960653304,0.290645879732739,0.484409799554566,0,0.339272457312546,0
"225","1","2","2",0,0.383825110500538,0.111456217895114,0.0916258511527894,0.143471508780313,0.115637319316689,0,0.123521681997372,0.199139887707562,0.11360649862621,0.115517859276072,0,0.155417512841954,0.0899534105841596,0.405327917811492,0,0,0.129494684028193,0.145382869430176,0,0.404372237486561,0,0.147652610201887,0.391231633018755,0,0.142515828455382,0.373790467088759,0,0.317405327917812,0.381674829769442,0,0,0.151833711623462,0.148966670648668,0,0.19854258750448,0.111575677935731,0.10560267590491,0.189822004539482,0,0.0911480109903237,0.376179667901087,0.0805160673754629,0,0.133675785449767,0.186238203320989,0,0.127105483215864,0.133317405327918,0.178353840640306,0,0.160315374507227,0.144427189105244,0.33078485246685,0.768128061163541,0,1,0.111814598016963,0.0934177517620356,0.129494684028193,0.157448333532433,0.0895950304623104,0.145502329470792,0.639708517500896,0.32445347031418,0.117548679966551,0.101541034523952,0.165452156253733,0.111456217895114,0,0.261259108828097
"226","2","3","4",0.275706214689265,0.304331450094162,0.352919020715631,0.280225988700565,0.424482109227872,0.538606403013183,0.903578154425612,0.568738229755179,0.369868173258004,-0.790583804143126,-0.48361581920904,0,0.371374764595104,0.297928436911488,0,0.442937853107345,0.497175141242938,0.256497175141243,0.309981167608286,0.305084745762712,0.294161958568738,-0.597363465160075,0.609792843691149,0.244821092278719,0,0.304708097928437,0.31638418079096,0.256120527306968,0.286252354048964,0.501694915254237,0.268926553672316,0.239171374764595,0.584934086629002,0.328813559322034,1,0,0.244821092278719,0.250094161958569,0.2030131826742,0.23804143126177,0.268173258003767,0.268926553672316,0.255367231638418,0.304331450094162,0.52090395480226,0.411676082862524,0.311111111111111,0.454237288135593,0.346139359698682,0.886629001883239,0,0.32241054613936,0.32241054613936,0.291902071563089,0.329190207156309,0.256120527306968,0.286629001883239,0.334086629001883,0.244444444444444,0.274952919020716,0.208662900188324,0.269679849340866,0.209039548022599,0.315630885122411,0.208662900188324,0.328436911487759,0.195856873822976,0.262900188323917,0.244444444444444,0,0.251600753295669
"227","2","3","4",0.300457404230989,0.405088622069754,0.275300171526587,0.266152086906804,-0.685820468839337,0.324471126357919,0.354774156660949,0.513436249285306,0.418238993710692,-0.413950829045169,0,1,0.280731846769583,0.458547741566609,0.349914236706689,0.29073756432247,0,0.743853630646083,0.359634076615209,0.295883361921098,0.487707261292167,0,0,0.601772441395083,0,0.28587764436821,0,0.393653516295026,0.384505431675243,0,0.516866781017724,0,0.427958833619211,0.518296169239565,0,0,0.373927958833619,0.275871926815323,0.449399656946827,0.393081761006289,0.548313321898228,0,0.365351629502573,0,0.641223556317896,0.408519153802173,0,0.334476843910806,0.310748999428245,-0.547741566609491,0,0.320182961692396,0.330474556889651,-0.84819897084048,0.497427101200686,0.749857061177816,0.437964551172098,0.271012006861064,0.315323041738136,0.300743281875357,0.325328759291024,0.325328759291024,0,0.463979416809606,0.561177815894797,0.315323041738136,0.345340194396798,0.449113779302458,-0.585763293310463,0,0.463121783876501
"228","1","1","1",0,0,0,0.0352788832038406,-0.200303202577222,0.0318046870065062,0.107478996904807,0.442391510327838,0,-0.068157412671341,-0.0548922999178826,0,0.0774745752005559,0.0288358284378751,0,0.0799065125386899,0,-0.194997157475839,-0.0660728949529404,0.0456067209904618,0,0,0.058334912513423,0.0406796791106058,0,-0.250963299854715,0,0.0441222917061462,0,-0.0568188996273135,0,1,0,0,-0.0701471795843598,0.0813909418230055,0.0347735455751374,0.0254879666477165,0,0.0603562630282357,0,0,0.0312677657760091,0,0,0.053407870633567,-0.0588718337439202,-0.465794959257154,0.0435222032720611,0,0,0.148348177626176,0.0401743414819026,-0.210694207567431,0.0548922999178826,0,0,0.0456067209904618,0,0,0,0,0,0.0647463836775946,0.0294043332701661,0.0411218495357211,0.0436485376792369,0.0293095824647843,0,0,0.0411218495357211
"229","1","2","2",0.0397248113626276,0.493564136706613,0.2734132268087,0.0304039059032401,0.29138925876609,0.0832223701731025,0.142920550377275,0.0534842432312472,0.334442964935641,0.0861074123391034,0.0177541056369285,0.269640479360852,0.0248557478917,0.0288504216600089,0.344873501997337,0.510652463382157,0.0967598757212605,0.0033288948069241,0.165335108743897,0.0248557478917,0.0359520639147803,0.0770084332001775,0.249667110519308,0.298490901020861,0.221260541500222,0.0335108743897026,0.147359076786507,0.184642698624057,0.107634265423879,0.366622281402574,0.196404793608522,0.0730137594318686,0.0561473590767865,0.254993342210386,0.113182423435419,0.0521526853084776,0.0175321793164669,0.00377274744784732,0.0830004438526409,0.0272969374167776,0.105636928539725,0.0128717265867732,0.0304039059032401,0.099866844207723,0.0772303595206391,0.22924988903684,0.103195739014647,0.0563692853972481,0.848646249445184,0.121393697292499,0.0443852640923214,0.0721260541500222,0.0881047492232579,0.4502885042166,0.0856635596981802,0.0386151797603196,0,0.386373723923657,0.0994229915667998,0.09254327563249,0.141588992454505,0.0108743897026187,0.182867288060364,0.0432756324900133,0.150687971593431,0.146915224145584,0.509320905459387,0.175987572126054,0.209720372836218,0.215712383488682,0.268308921438082
"230","1","1","1",0.0861021331609567,0.0356819650937298,0.0358112475759535,0.376082740788623,0.0191338073691015,0,0.0893341952165482,0.0451195862960569,0.246412411118294,0.0933419521654816,0.054557207498384,0.00336134453781513,0.0868778280542986,0.0475759534583064,0.042792501616031,0.0879120879120879,0.0226244343891403,0.0156431803490627,0.00336134453781513,0.00297349709114415,0.010989010989011,0.158371040723982,0.0734324499030381,0.0126696832579186,0.184615384615385,0.116354234001293,0.0725274725274725,0.628571428571429,0.0448610213316096,0.081447963800905,0.0280542986425339,0.106270200387847,0.901616031027796,0.0396897220426632,0.115319974143504,0.202197802197802,0.0306399482870071,0.0156431803490627,0.10071105365223,0.163930187459599,0.134195216548158,0.105882352941176,0.144796380090498,0.0524886877828054,0.0346477052359405,0.0228829993535876,0.0967032967032967,0.0726567550096962,0.0694246929541047,0.0460245636716225,0.171945701357466,0.25158371040724,0.0240465416936005,0.148804137039431,0.123852617970265,0.125921137685844,0.130058177117001,0.0629605688429218,0.0328377504848093,0.105753070458953,0.162766645119586,0.143503555268261,0.0898513251454428,0.0606334841628959,0.0974789915966387,0.354104718810601,0.0474466709760827,0.0440853264382676,0.236974789915966,0.16147382029735,0.0244343891402715
"231","3","4","5",0.299377061194577,0.181385122755588,0.481861487724441,-0.626969585928912,0.375229021619641,0,0.213448149505313,0,0.586661780872114,-0.711982411139612,0,0.266581165262001,0.203920850128252,0.183217295712715,0.250641260534995,0.256687431293514,0.339135214364236,0.235251007695126,0.302491755221693,0,0,0,0,0,0.274093074386222,0.241480395749359,0.247709783803591,0.186331989739831,0.181751557347014,0.196775375595456,0,0,0,0.210883107365335,0,0,0,0,0.203920850128252,0.179552949798461,0.20850128252107,0,0.140527665811653,0,0.170392085012825,0.256870648589227,0,0.197874679369732,0.207401978746794,0.877061194576768,0,0.213997801392451,0.178270428728472,0,0.208134847929645,0.185965555148406,0.400329791132283,0.366617808721143,0,1,0.2017222425797,0,0.999083913521436,0.290032979113228,0.656834005130084,0.336203737632833,0.162147306705753,0.152986441920117,0.161414437522902,0,0.146757053865885
"232","1","2","2",0.218609477689381,0.0667589069526116,0.0549982704946385,0.0210999654098928,0,0.0124524386025597,0.0460048426150121,0.0826703562781045,0.167762020062262,0.115185057073677,0.643721895537876,0.149775164303009,0.469733656174334,0.228640608785887,0.478727084053961,0.627118644067797,0.593220338983051,0.385679695607056,0.830508474576271,0.484607402282947,0.190937391905915,0.38395019024559,0.433759944655829,0.217225873400207,0.195088204773435,0.178484953303355,0.11034244206157,0.109996540989277,0.560013836042892,0.233829124870287,0.26011760636458,0.152888273953649,0.153234175025943,0.139052231061916,0.159806295399516,0.328951919750951,0.0819785541335178,0.197855413351781,0.192320996195088,0.088550674507091,0.122103078519543,0.0709097198201314,0.0774818401937046,0.0940850916637842,0.0771359391214113,0.149775164303009,0.0847457627118644,0.260809408509166,0.203043929436181,0.128329297820823,0.170183327568316,0.199239017640955,0.12279488066413,0.62746454514009,0.143203043929436,0.0667589069526116,0.100311310965064,0.0546523694223452,0.102732618471117,0.0799031476997579,0.0484261501210654,0.0657212037357316,0.0826703562781045,0.132826011760636,0.273607748184019,0.0944309927360775,0.0892424766516776,0.0771359391214113,0.0771359391214113,0.374956762365963,0.148737461086129
"233","1","1","1",0.09634858812074,0.0403115871470302,0.0325219084712756,0.0232716650438169,0.0232229795520935,0.0161148977604674,0.016601752677702,0.0185491723466407,0.0437195715676728,0.340408958130477,0.141626095423564,0.0666504381694255,0.0123661148977605,0.00715676728334956,0.0178188899707887,0.0155793573515093,0.0237098344693281,0.0150925024342746,0.025365141187926,0.0490262901655307,0.017429406037001,0.0611976630963973,0.0431840311587147,0.0161635832521909,0.0518987341772152,0.0221518987341772,0.56840311587147,0.016699123661149,0.0212755598831548,0.970886075949367,0.189435248296008,0.536708860759494,0.207887049659201,0.0259980525803311,0.0830087633885102,0.017429406037001,0.00910418695228822,0.0183057448880234,0.00472249269717624,0.0242940603700097,0.119279454722493,0.0256572541382668,0.00370009737098345,0.0198149951314508,0.0150925024342746,0.0135345666991237,0.0278967867575463,0.0180136319376826,0.00910418695228822,0.0198149951314508,0.0218597857838364,0.0264849074975657,0.0136806231742941,0.0438169425511198,0.0185978578383642,0.0362706913339825,0.00647517039922103,0.00457643622200584,0,0.0208860759493671,0.0407984420642648,0.0198636806231743,0.034761441090555,0.0367088607594937,0.0211295034079844,0.0524829600778968,0.00486854917234664,0.00365141187925998,0.0143135345666991,0.0300876338851022,0.0129990262901655
"234","1","2","2",0.0500690974805996,0.21122568300202,0.172743701498884,0.0832358881683852,0.00180716487721909,0.912618262995642,0.854682683108324,0.0557031997448708,0.0821728500053152,0.130753694057617,0.0350802593813118,0.129690655894547,0.0504943127458276,0.000531519081535027,0.0165833953438928,0.0866376102902094,0.155735090889763,0.7511427660253,0.0678218348038695,0.0700542149463166,0.0465610715424684,0.0106303816307005,0.186669501435101,0.0763261401084299,0.0452854257467843,0.0538960348676518,0.324545551185288,0.221749760816413,0.189433400659084,0.420963112575741,0.233655788242798,0.0723928989050707,0.0332730945040927,0.0125438503242266,0.16934197937706,0.078027001169342,0.0298713723822685,0.0849367492292973,0.0608057829276071,0.147018177952589,0.0435845646858722,0.454236207079834,0.0606994791113001,0.0552779844796428,0.0314659296268736,0.300414584883597,0.117678324651855,0.0681407462527905,0.0125438503242266,0.0764324439247369,0.0160518762623578,0,0.0939725736153928,0.0570851493568619,0.183055171680663,0.164239396194323,0.152120761135325,0.0763261401084299,0.0280642075050494,0.0888699904326565,0.09833103008398,0.0112682045285426,0.162644838949718,0.0515573509088976,0.0321037525247156,0.0125438503242266,0.0883384713511215,0.0161581800786648,0.0230679281386202,0.147974912299352,0.272775592643776
"235","1","2","2",0.153503562945368,0.658847980997625,0.139251781472684,0.533847980997625,0.441508313539192,0.167755344418052,0.10896674584323,0.198931116389549,0.121437054631829,0.739014251781473,0.394002375296912,0.312054631828979,0.125,0.0858076009501188,0.255641330166271,0.124109263657957,0.220902612826603,0.119655581947744,0.0665083135391924,0.081353919239905,0.182600950118765,0.427553444180522,0.274049881235154,0.121140142517815,0.255641330166271,0.0647268408551069,0.285035629453682,0.811757719714964,0.362529691211401,0.540973871733967,0.280285035629454,0.122624703087886,0.119952494061758,0.134204275534442,0.124703087885986,0.750593824228028,0.509501187648456,0.184085510688836,0.0991686460807601,0.0676959619952494,0.214964370546318,0.201603325415677,0,0.364608076009501,0.379750593824228,0.312351543942993,0.111935866983373,0.0697743467933492,0.086104513064133,0.0959026128266033,0.264251781472684,0.187054631828979,0.0866983372921615,0.172209026128266,0.0668052256532067,0.0478028503562945,0.114904988123515,0.086104513064133,0.192102137767221,0.153503562945368,0.442102137767221,0.0332541567695962,0.524346793349169,0.148456057007126,0.769596199524941,0.692695961995249,0.562648456057007,0.394002375296912,0.0620546318289786,0.27375296912114,0.0427553444180523
